,Date,Open,High,Low,Close,Adj Close,Volume
28,2020-02-12,185.5800018310547,185.85000610351562,181.85000610351562,184.7100067138672,177.66502380371094,47062900
29,2020-02-13,183.0800018310547,186.22999572753906,182.8699951171875,183.7100067138672,176.7031707763672,35295800
30,2020-02-14,183.25,185.41000366210938,182.64999389648438,185.35000610351562,178.28057861328125,23149500
31,2020-02-18,185.61000061035156,187.6999969482422,185.5,187.22999572753906,180.08892822265625,27792200
32,2020-02-19,188.05999755859375,188.17999267578125,186.47000122070312,187.27999877929688,180.62901306152344,29997500
33,2020-02-20,186.9499969482422,187.25,181.10000610351562,184.4199981689453,177.87057495117188,36862400
34,2020-02-21,183.1699981689453,183.5,177.25,178.58999633789062,172.24761962890625,48572600
35,2020-02-24,167.77000427246094,174.5500030517578,163.22999572753906,170.88999938964844,164.82110595703125,68311100
36,2020-02-25,174.1999969482422,174.83999633789062,167.64999389648438,168.07000732421875,162.10122680664062,68073300
37,2020-02-26,169.7100067138672,173.25999450683594,168.2100067138672,170.1699981689453,164.1266632080078,56206100
38,2020-02-27,163.32000732421875,167.02999877929688,157.97999572753906,158.17999267578125,152.56243896484375,93174900
39,2020-02-28,152.41000366210938,163.7100067138672,152.0,162.00999450683594,156.25645446777344,97012700
40,2020-03-02,165.30999755859375,172.9199981689453,162.30999755859375,172.7899932861328,166.65362548828125,71030800
41,2020-03-03,173.8000030517578,175.0,162.25999450683594,164.50999450683594,158.6676483154297,71677000
42,2020-03-04,168.49000549316406,170.6999969482422,165.6199951171875,170.5500030517578,164.49317932128906,49814400
43,2020-03-05,166.0500030517578,170.8699951171875,165.69000244140625,166.27000427246094,160.3651580810547,47817300
44,2020-03-06,162.61000061035156,163.11000061035156,156.0,161.57000732421875,155.8320770263672,72821100
45,2020-03-09,151.0,157.75,150.0,150.6199951171875,145.2709503173828,70419300
46,2020-03-10,158.16000366210938,161.02999877929688,152.5800018310547,160.9199981689453,155.20518493652344,65354400
47,2020-03-11,157.1300048828125,157.6999969482422,151.14999389648438,153.6300048828125,148.17404174804688,56371600
48,2020-03-12,145.3000030517578,153.47000122070312,138.5800018310547,139.05999755859375,134.1215057373047,93226400
49,2020-03-13,147.5,161.91000366210938,140.72999572753906,158.8300018310547,153.1893768310547,92727400
50,2020-03-16,140.0,149.35000610351562,135.0,135.4199981689453,130.61073303222656,87905900
51,2020-03-17,140.0,147.5,135.0,146.57000732421875,141.36477661132812,81059800
52,2020-03-18,138.0,146.0,135.02000427246094,140.39999389648438,135.4138946533203,81593200
53,2020-03-19,142.77000427246094,150.14999389648438,139.0,142.7100067138672,137.64187622070312,85922700
54,2020-03-20,146.0,147.10000610351562,135.86000061035156,137.35000610351562,132.47219848632812,84866200
55,2020-03-23,137.00999450683594,140.57000732421875,132.52000427246094,135.97999572753906,131.15086364746094,78975200
56,2020-03-24,143.75,149.60000610351562,141.27000427246094,148.33999633789062,143.07191467285156,82516700
57,2020-03-25,148.91000366210938,154.3300018310547,144.44000244140625,146.9199981689453,141.70237731933594,75638200
58,2020-03-26,148.39999389648438,156.66000366210938,148.3699951171875,156.11000061035156,150.5659637451172,64568100
59,2020-03-27,151.75,154.88999938964844,149.1999969482422,149.6999969482422,144.3836212158203,57042300
60,2020-03-30,152.44000244140625,160.60000610351562,150.00999450683594,160.22999572753906,154.53965759277344,63420300
61,2020-03-31,159.39999389648438,164.77999877929688,156.55999755859375,157.7100067138672,152.1091766357422,77927200
62,2020-04-01,153.0,157.75,150.82000732421875,152.11000061035156,146.70803833007812,57969900
63,2020-04-02,151.86000061035156,155.47999572753906,150.36000061035156,155.25999450683594,149.7461700439453,49630700
64,2020-04-03,155.10000610351562,157.3800048828125,152.19000244140625,153.8300018310547,148.366943359375,41243300
65,2020-04-06,160.32000732421875,166.5,157.5800018310547,165.27000427246094,159.4006805419922,67111700
66,2020-04-07,169.58999633789062,170.0,163.25999450683594,163.49000549316406,157.68389892578125,62769000
67,2020-04-08,165.6699981689453,166.6699981689453,163.5,165.1300048828125,159.26564025878906,48318200
68,2020-04-09,166.36000061035156,167.3699951171875,163.3300018310547,165.13999938964844,159.2753143310547,51385100
69,2020-04-13,164.35000610351562,165.57000732421875,162.3000030517578,165.50999450683594,159.63214111328125,41905300
70,2020-04-14,169.0,173.75,168.0,173.6999969482422,167.53128051757812,52874300
71,2020-04-15,171.1999969482422,173.57000732421875,169.24000549316406,171.8800048828125,165.77593994140625,40940800
72,2020-04-16,174.3000030517578,177.27999877929688,172.89999389648438,177.0399932861328,170.75267028808594,50479600
73,2020-04-17,179.5,180.0,175.8699951171875,178.60000610351562,172.25730895996094,52765600
74,2020-04-20,176.6300048828125,178.75,174.99000549316406,175.05999755859375,168.84300231933594,36669600
75,2020-04-21,173.5,173.6699981689453,166.11000061035156,167.82000732421875,161.860107421875,56203700
76,2020-04-22,171.38999938964844,174.0,170.82000732421875,173.52000427246094,167.35769653320312,34620200
77,2020-04-23,174.11000061035156,175.05999755859375,170.91000366210938,171.4199981689453,165.33226013183594,32790800
78,2020-04-24,172.05999755859375,174.55999755859375,170.7100067138672,174.5500030517578,168.35107421875,34277600
79,2020-04-27,176.58999633789062,176.89999389648438,173.3000030517578,174.0500030517578,167.86886596679688,33194400
80,2020-04-28,175.58999633789062,175.6699981689453,169.38999938964844,169.80999755859375,163.77944946289062,34392700
81,2020-04-29,173.22000122070312,177.67999267578125,171.8800048828125,177.42999267578125,171.12881469726562,51286600
82,2020-04-30,180.0,180.39999389648438,176.22999572753906,179.2100067138672,172.84561157226562,53875900
83,2020-05-01,175.8000030517578,178.63999938964844,174.00999450683594,174.57000732421875,168.37037658691406,39370500
84,2020-05-04,174.49000549316406,179.0,173.8000030517578,178.83999633789062,172.48873901367188,30372900
85,2020-05-05,180.6199951171875,183.64999389648438,179.89999389648438,180.75999450683594,174.34056091308594,36839200
86,2020-05-06,182.0800018310547,184.1999969482422,181.6300048828125,182.5399932861328,176.05734252929688,32139300
87,2020-05-07,184.1699981689453,184.5500030517578,182.5800018310547,183.60000610351562,177.07969665527344,28316000
88,2020-05-08,184.97999572753906,185.0,183.36000061035156,184.67999267578125,178.12135314941406,30877800
89,2020-05-11,183.14999389648438,187.50999450683594,182.85000610351562,186.74000549316406,180.10818481445312,30892700
90,2020-05-12,186.8000030517578,187.0399932861328,182.3000030517578,182.50999450683594,176.02841186523438,32038200
91,2020-05-13,182.5500030517578,184.0500030517578,176.5399932861328,179.75,173.36643981933594,44711500
92,2020-05-14,177.5399932861328,180.69000244140625,175.67999267578125,180.52999877929688,174.11874389648438,41873900
93,2020-05-15,179.05999755859375,187.05999755859375,177.0,183.16000366210938,176.6553497314453,46610400
94,2020-05-18,185.75,186.1999969482422,183.9600067138672,184.91000366210938,178.3432159423828,35264500
95,2020-05-19,185.02999877929688,186.60000610351562,183.49000549316406,183.6300048828125,177.10862731933594,26799100
96,2020-05-20,184.80999755859375,185.85000610351562,183.94000244140625,185.66000366210938,179.5652618408203,31261300
97,2020-05-21,185.39999389648438,186.6699981689453,183.2899932861328,183.42999267578125,177.40846252441406,29119500
98,2020-05-22,183.19000244140625,184.4600067138672,182.5399932861328,183.50999450683594,177.48585510253906,20826900
99,2020-05-26,186.33999633789062,186.5,181.10000610351562,181.57000732421875,175.60951232910156,36073600
100,2020-05-27,180.1999969482422,181.99000549316406,176.60000610351562,181.80999755859375,175.8416290283203,39517100
101,2020-05-28,180.74000549316406,184.14999389648438,180.3800048828125,181.39999389648438,175.44508361816406,33810200
102,2020-05-29,182.72999572753906,184.27000427246094,180.41000366210938,183.25,177.23439025878906,42130400
103,2020-06-01,182.5399932861328,183.0,181.4600067138672,182.8300018310547,176.82815551757812,22622400
104,2020-06-02,184.25,185.0,181.35000610351562,184.91000366210938,178.8399200439453,30794600
105,2020-06-03,184.82000732421875,185.94000244140625,183.5800018310547,185.36000061035156,179.275146484375,27311000
106,2020-06-04,184.3000030517578,185.83999633789062,182.3000030517578,182.9199981689453,176.91525268554688,28761800
107,2020-06-05,182.6199951171875,187.72999572753906,182.00999450683594,187.1999969482422,181.05471801757812,39893600
108,2020-06-08,185.94000244140625,188.5500030517578,184.44000244140625,188.36000061035156,182.17662048339844,33211600
109,2020-06-09,188.0,190.6999969482422,187.25999450683594,189.8000030517578,183.56935119628906,29783900
110,2020-06-10,191.1300048828125,198.52000427246094,191.00999450683594,196.83999633789062,190.37826538085938,43872300
111,2020-06-11,193.1300048828125,195.75999450683594,186.07000732421875,186.27000427246094,180.15524291992188,52854700
112,2020-06-12,190.5399932861328,191.72000122070312,185.17999267578125,187.74000549316406,181.5769805908203,43373600
113,2020-06-15,184.5800018310547,190.82000732421875,184.00999450683594,188.94000244140625,182.7376251220703,32770200
114,2020-06-16,192.88999938964844,195.5800018310547,191.4600067138672,193.57000732421875,187.21563720703125,42556700
115,2020-06-17,195.02999877929688,196.32000732421875,193.69000244140625,194.24000549316406,187.86361694335938,25687800
116,2020-06-18,194.0,196.49000549316406,194.0,196.32000732421875,189.87535095214844,23061600
117,2020-06-19,198.58999633789062,199.2899932861328,194.3699951171875,195.14999389648438,188.7437286376953,44441100
118,2020-06-22,195.7899932861328,200.75999450683594,195.22999572753906,200.57000732421875,193.98580932617188,32818900
119,2020-06-23,202.08999633789062,203.9499969482422,201.42999267578125,201.91000366210938,195.2818145751953,30917400
120,2020-06-24,201.60000610351562,203.25,196.55999755859375,197.83999633789062,191.34542846679688,36740600
121,2020-06-25,197.8000030517578,200.61000061035156,195.47000122070312,200.33999633789062,193.76332092285156,27803900
122,2020-06-26,199.72999572753906,199.88999938964844,194.8800048828125,196.3300018310547,189.885009765625,54675800
123,2020-06-29,195.77999877929688,198.52999877929688,193.5500030517578,198.44000244140625,191.9257049560547,26701600
124,2020-06-30,197.8800048828125,204.39999389648438,197.74000549316406,203.50999450683594,196.8292999267578,34310300
125,2020-07-01,203.13999938964844,206.35000610351562,201.77000427246094,204.6999969482422,197.98025512695312,32061200
126,2020-07-02,205.67999267578125,208.02000427246094,205.0,206.25999450683594,199.48899841308594,29315800
127,2020-07-06,208.8300018310547,211.1300048828125,208.08999633789062,210.6999969482422,203.7832794189453,31897600
128,2020-07-07,210.4499969482422,214.6699981689453,207.99000549316406,208.25,201.4136962890625,33600700
129,2020-07-08,210.07000732421875,213.25999450683594,208.69000244140625,212.8300018310547,205.84336853027344,33600000
130,2020-07-09,216.3300018310547,216.3800048828125,211.47000122070312,214.32000732421875,207.28445434570312,33121700
131,2020-07-10,213.6199951171875,214.0800018310547,211.0800018310547,213.6699981689453,206.65577697753906,26177600
132,2020-07-13,214.47999572753906,215.8000030517578,206.5,207.07000732421875,200.27244567871094,38135600
133,2020-07-14,206.1300048828125,208.85000610351562,202.02999877929688,208.35000610351562,201.51040649414062,37591800
134,2020-07-15,209.55999755859375,211.3300018310547,205.02999877929688,208.0399932861328,201.21055603027344,32179400
135,2020-07-16,205.39999389648438,205.6999969482422,202.30999755859375,203.9199981689453,197.22584533691406,29940700
136,2020-07-17,204.47000122070312,205.0399932861328,201.38999938964844,202.8800048828125,196.21995544433594,31635300
137,2020-07-20,205.0,212.3000030517578,203.00999450683594,211.60000610351562,204.65371704101562,36884800
138,2020-07-21,213.66000366210938,213.94000244140625,208.02999877929688,208.75,201.89730834960938,37990400
139,2020-07-22,209.1999969482422,212.3000030517578,208.38999938964844,211.75,204.79879760742188,49605700
140,2020-07-23,207.19000244140625,210.9199981689453,202.14999389648438,202.5399932861328,195.89111328125,67457000
141,2020-07-24,200.4199981689453,202.86000061035156,197.50999450683594,201.3000030517578,194.69187927246094,39827000
142,2020-07-27,201.47000122070312,203.97000122070312,200.86000061035156,203.85000610351562,197.1581268310547,30160900
143,2020-07-28,203.61000061035156,204.6999969482422,201.74000549316406,202.02000427246094,195.38818359375,23251400
144,2020-07-29,202.5,204.64999389648438,202.00999450683594,204.05999755859375,197.36123657226562,19632600
145,2020-07-30,201.0,204.4600067138672,199.57000732421875,203.89999389648438,197.2064971923828,25079600
146,2020-07-31,204.39999389648438,205.10000610351562,199.00999450683594,205.00999450683594,198.2800750732422,51044000
147,2020-08-03,211.52000427246094,217.63999938964844,210.44000244140625,216.5399932861328,209.43154907226562,78983000
148,2020-08-04,214.1699981689453,214.77000427246094,210.30999755859375,213.2899932861328,206.28823852539062,49280100
149,2020-08-05,214.89999389648438,215.0,211.57000732421875,212.94000244140625,205.94973754882812,28806400
150,2020-08-06,212.33999633789062,216.3699951171875,211.5500030517578,216.35000610351562,209.24778747558594,32656800
151,2020-08-07,214.85000610351562,215.6999969482422,210.92999267578125,212.47999572753906,205.5048370361328,27820400
152,2020-08-10,211.6699981689453,211.8800048828125,206.35000610351562,208.25,201.4136962890625,36716500
153,2020-08-11,207.16000366210938,207.64999389648438,203.13999938964844,203.3800048828125,196.70358276367188,36446500
154,2020-08-12,205.2899932861328,210.27999877929688,204.75,209.19000244140625,202.32286071777344,28013100
155,2020-08-13,209.44000244140625,211.35000610351562,208.14999389648438,208.6999969482422,201.84893798828125,22588900
156,2020-08-14,208.75999450683594,209.58999633789062,207.50999450683594,208.89999389648438,202.0423583984375,17958900
157,2020-08-17,209.60000610351562,211.19000244140625,208.9199981689453,210.27999877929688,203.37705993652344,20184800
158,2020-08-18,210.52999877929688,212.36000061035156,209.2100067138672,211.49000549316406,204.54734802246094,21336200
159,2020-08-19,211.49000549316406,212.10000610351562,209.25,209.6999969482422,203.30636596679688,27627600
160,2020-08-20,209.5399932861328,215.0,208.91000366210938,214.5800018310547,208.03759765625,26981500
161,2020-08-21,213.86000061035156,216.25,212.85000610351562,213.02000427246094,206.52513122558594,36249300
162,2020-08-24,214.7899932861328,215.52000427246094,212.42999267578125,213.69000244140625,207.1747283935547,25460100
163,2020-08-25,213.10000610351562,216.61000061035156,213.10000610351562,216.47000122070312,209.86996459960938,23043700
164,2020-08-26,217.8800048828125,222.08999633789062,217.36000061035156,221.14999389648438,214.40725708007812,39600800
165,2020-08-27,222.88999938964844,231.14999389648438,219.39999389648438,226.5800018310547,219.6717071533203,57602200
166,2020-08-28,228.17999267578125,230.63999938964844,226.5800018310547,228.91000366210938,221.93067932128906,26292900
167,2020-08-31,227.0,228.6999969482422,224.30999755859375,225.52999877929688,218.65371704101562,28774200
168,2020-09-01,225.50999450683594,227.4499969482422,224.42999267578125,227.27000427246094,220.34066772460938,25725500
169,2020-09-02,227.97000122070312,232.86000061035156,227.35000610351562,231.64999389648438,224.5871124267578,34080800
170,2020-09-03,229.27000427246094,229.30999755859375,214.9600067138672,217.3000030517578,210.67466735839844,58400300
171,2020-09-04,215.10000610351562,218.36000061035156,205.19000244140625,214.25,207.7176513671875,59664100
172,2020-09-08,206.5,210.02999877929688,202.1999969482422,202.66000366210938,196.4810333251953,52924300
173,2020-09-09,207.60000610351562,214.83999633789062,206.6999969482422,211.2899932861328,204.84788513183594,45679000
174,2020-09-10,213.39999389648438,214.74000549316406,204.11000061035156,205.3699951171875,199.10836791992188,35461500
175,2020-09-11,207.1999969482422,208.6300048828125,201.24000549316406,204.02999877929688,197.80923461914062,33620100
176,2020-09-14,204.24000549316406,209.1999969482422,204.02999877929688,205.41000366210938,199.1471710205078,30375800
177,2020-09-15,208.4199981689453,209.77999877929688,206.92999267578125,208.77999877929688,202.4144287109375,21823900
178,2020-09-16,210.6199951171875,210.64999389648438,204.63999938964844,205.0500030517578,198.7981414794922,26328100
179,2020-09-17,200.0500030517578,204.3300018310547,199.9600067138672,202.91000366210938,196.723388671875,34011300
180,2020-09-18,202.8000030517578,203.64999389648438,196.25,200.38999938964844,194.2801971435547,55225300
181,2020-09-21,197.19000244140625,202.7100067138672,196.3800048828125,202.5399932861328,196.3646697998047,39839700
182,2020-09-22,205.05999755859375,208.10000610351562,202.0800018310547,207.4199981689453,201.0958709716797,33517100
183,2020-09-23,207.89999389648438,208.10000610351562,200.02999877929688,200.58999633789062,194.47410583496094,30803800
184,2020-09-24,199.85000610351562,205.57000732421875,199.1999969482422,203.19000244140625,196.99485778808594,31202500
185,2020-09-25,203.5500030517578,209.0399932861328,202.5399932861328,207.82000732421875,201.48370361328125,29437300
186,2020-09-28,210.8800048828125,212.57000732421875,208.05999755859375,209.44000244140625,203.05429077148438,32004900
187,2020-09-29,209.35000610351562,210.07000732421875,206.80999755859375,207.25999450683594,200.9407501220703,24221900
188,2020-09-30,207.72999572753906,211.97999572753906,206.5399932861328,210.3300018310547,203.91717529296875,33829100
189,2020-10-01,213.49000549316406,213.99000549316406,211.32000732421875,212.4600067138672,205.98220825195312,27158400
190,2020-10-02,208.0,210.99000549316406,205.5399932861328,206.19000244140625,199.90338134765625,33154800
191,2020-10-05,207.22000122070312,210.41000366210938,206.97999572753906,210.3800048828125,203.9656524658203,21331600
192,2020-10-06,208.82000732421875,210.17999267578125,204.82000732421875,205.91000366210938,199.63194274902344,28554300
193,2020-10-07,207.05999755859375,210.11000061035156,206.72000122070312,209.8300018310547,203.4324188232422,25681100
194,2020-10-08,210.50999450683594,211.19000244140625,208.32000732421875,210.5800018310547,204.15953063964844,19925800
195,2020-10-09,211.22999572753906,215.86000061035156,211.22999572753906,215.80999755859375,209.23008728027344,26458000
196,2020-10-12,218.7899932861328,223.86000061035156,216.80999755859375,221.39999389648438,214.64962768554688,40461400
197,2020-10-13,222.72000122070312,225.2100067138672,220.42999267578125,222.86000061035156,216.06512451171875,28950800
198,2020-10-14,223.0,224.22000122070312,219.1300048828125,220.86000061035156,214.12611389160156,23421700
199,2020-10-15,217.10000610351562,220.36000061035156,216.00999450683594,219.66000366210938,212.9626922607422,22733100
200,2020-10-16,220.14999389648438,222.2899932861328,219.32000732421875,219.66000366210938,212.9626922607422,26057900
201,2020-10-19,220.4199981689453,222.3000030517578,213.72000122070312,214.22000122070312,207.68856811523438,27625800
202,2020-10-20,215.8000030517578,217.3699951171875,213.08999633789062,214.64999389648438,208.1054229736328,22753500
203,2020-10-21,213.1199951171875,216.9199981689453,213.1199951171875,214.8000030517578,208.25088500976562,22724900
204,2020-10-22,213.92999267578125,216.05999755859375,211.6999969482422,214.88999938964844,208.33811950683594,22351500
205,2020-10-23,215.02999877929688,216.27999877929688,213.16000366210938,216.22999572753906,209.63726806640625,18879600
206,2020-10-26,213.85000610351562,216.33999633789062,208.10000610351562,210.0800018310547,203.6747589111328,37111600
207,2020-10-27,211.58999633789062,214.6699981689453,210.3300018310547,213.25,206.74813842773438,36700300
208,2020-10-28,207.6699981689453,208.83999633789062,202.10000610351562,202.67999267578125,196.50039672851562,51195600
209,2020-10-29,204.07000732421875,207.36000061035156,203.3699951171875,204.72000122070312,198.4782257080078,31432600
210,2020-10-30,203.5,204.2899932861328,199.6199951171875,202.47000122070312,196.29681396484375,36953700
211,2020-11-02,204.2899932861328,205.27999877929688,200.1199951171875,202.3300018310547,196.16107177734375,30842200
212,2020-11-03,203.88999938964844,208.1199951171875,203.1199951171875,206.42999267578125,200.1360626220703,27512000
213,2020-11-04,214.02000427246094,218.32000732421875,212.4199981689453,216.38999938964844,209.79237365722656,42311800
214,2020-11-05,222.0399932861328,224.1199951171875,221.14999389648438,223.2899932861328,216.4820098876953,36080100
215,2020-11-06,222.25999450683594,224.36000061035156,218.02999877929688,223.72000122070312,216.89889526367188,25231900
216,2020-11-09,224.44000244140625,228.1199951171875,217.8800048828125,218.38999938964844,211.7313995361328,44395000
217,2020-11-10,214.5,216.5,209.72000122070312,211.00999450683594,204.576416015625,44045100
218,2020-11-11,212.38999938964844,218.0399932861328,212.1999969482422,216.5500030517578,209.94749450683594,29440800
219,2020-11-12,217.2100067138672,219.11000061035156,214.4600067138672,215.44000244140625,208.87136840820312,21593900
220,2020-11-13,216.36000061035156,217.4199981689453,214.16000366210938,216.50999450683594,209.9087371826172,18621100
221,2020-11-16,214.8699951171875,217.74000549316406,214.52000427246094,217.22999572753906,210.60679626464844,24953300
222,2020-11-17,216.10000610351562,217.67999267578125,214.0800018310547,214.4600067138672,207.92124938964844,24154100
223,2020-11-18,213.64999389648438,215.1699981689453,210.92999267578125,211.0800018310547,205.1800537109375,28372800
224,2020-11-19,211.3800048828125,213.02999877929688,209.92999267578125,212.4199981689453,206.48257446289062,24792700
225,2020-11-20,212.1999969482422,213.2899932861328,210.0,210.38999938964844,204.5093536376953,22843100
226,2020-11-23,210.9499969482422,212.2899932861328,208.16000366210938,210.11000061035156,204.23716735839844,25683500
227,2020-11-24,209.58999633789062,214.25,208.86000061035156,213.86000061035156,207.8823699951172,33979700
228,2020-11-25,215.11000061035156,215.2899932861328,212.4600067138672,213.8699951171875,207.89205932617188,21012900
229,2020-11-27,214.85000610351562,216.27000427246094,214.0399932861328,215.22999572753906,209.21409606933594,14512200
230,2020-11-30,214.10000610351562,214.75999450683594,210.83999633789062,214.07000732421875,208.08648681640625,33064800
231,2020-12-01,214.50999450683594,217.32000732421875,213.35000610351562,216.2100067138672,210.1666717529297,30904500
232,2020-12-02,214.8800048828125,215.47000122070312,212.8000030517578,215.3699951171875,209.35015869140625,23724500
233,2020-12-03,214.61000061035156,216.3800048828125,213.64999389648438,214.24000549316406,208.25173950195312,25120900
234,2020-12-04,214.22000122070312,215.3800048828125,213.17999267578125,214.36000061035156,208.36837768554688,24666000
235,2020-12-07,214.3699951171875,215.5399932861328,212.99000549316406,214.2899932861328,208.30030822753906,24620000
236,2020-12-08,213.97000122070312,216.9499969482422,212.88999938964844,216.00999450683594,209.9722442626953,23284100
237,2020-12-09,215.16000366210938,215.22999572753906,211.2100067138672,211.8000030517578,205.87994384765625,32440600
238,2020-12-10,211.77000427246094,213.0800018310547,210.36000061035156,210.52000427246094,204.6356964111328,26733300
239,2020-12-11,210.0500030517578,213.32000732421875,209.11000061035156,213.25999450683594,207.2991180419922,30979400
240,2020-12-14,213.10000610351562,216.2100067138672,212.8800048828125,214.1999969482422,208.21286010742188,28798400
241,2020-12-15,215.1699981689453,215.4199981689453,212.24000549316406,214.1300048828125,208.14480590820312,27000600
242,2020-12-16,214.75,220.11000061035156,214.72000122070312,219.27999877929688,213.15084838867188,35023300
243,2020-12-17,219.8699951171875,220.88999938964844,217.9199981689453,219.4199981689453,213.2869415283203,32515800
244,2020-12-18,218.58999633789062,219.69000244140625,216.02000427246094,218.58999633789062,212.48013305664062,63354900
245,2020-12-21,217.5500030517578,224.0,217.27999877929688,222.58999633789062,216.3683319091797,37181900
246,2020-12-22,222.69000244140625,225.6300048828125,221.85000610351562,223.94000244140625,217.6805877685547,22612200
247,2020-12-23,223.11000061035156,223.55999755859375,220.8000030517578,221.02000427246094,214.84222412109375,18699600
248,2020-12-24,221.4199981689453,223.61000061035156,221.1999969482422,222.75,216.52386474609375,10550600
249,2020-12-28,224.4499969482422,226.02999877929688,223.02000427246094,224.9600067138672,218.67210388183594,17933500
250,2020-12-29,226.30999755859375,227.17999267578125,223.5800018310547,224.14999389648438,217.88475036621094,17403200
251,2020-12-30,225.22999572753906,225.6300048828125,221.47000122070312,221.67999267578125,215.48379516601562,20272300
252,2020-12-31,221.6999969482422,223.0,219.67999267578125,222.4199981689453,216.20309448242188,20942100
253,2021-01-04,222.52999877929688,223.0,214.80999755859375,217.69000244140625,211.60531616210938,37130100
254,2021-01-05,217.25999450683594,218.52000427246094,215.6999969482422,217.89999389648438,211.8094024658203,23823000
255,2021-01-06,212.1699981689453,216.49000549316406,211.94000244140625,212.25,206.31735229492188,35930700
256,2021-01-07,214.0399932861328,219.33999633789062,213.7100067138672,218.2899932861328,212.18853759765625,27694500
257,2021-01-08,218.67999267578125,220.5800018310547,217.02999877929688,219.6199951171875,213.48135375976562,22956200
258,2021-01-11,218.47000122070312,218.91000366210938,216.72999572753906,217.49000549316406,211.41091918945312,23031300
259,2021-01-12,216.5,217.10000610351562,213.32000732421875,214.92999267578125,208.9224395751953,23249300
260,2021-01-13,214.02000427246094,216.75999450683594,213.92999267578125,216.33999633789062,210.29302978515625,20087100
261,2021-01-14,215.91000366210938,217.4600067138672,212.74000549316406,213.02000427246094,207.06585693359375,29480800
262,2021-01-15,213.52000427246094,214.50999450683594,212.02999877929688,212.64999389648438,206.7061767578125,31746500
263,2021-01-19,213.75,216.97999572753906,212.6300048828125,216.44000244140625,210.39024353027344,30480900
264,2021-01-20,217.6999969482422,225.7899932861328,217.2899932861328,224.33999633789062,218.06939697265625,37777300
265,2021-01-21,224.6999969482422,226.3000030517578,222.4199981689453,224.97000122070312,218.68182373046875,30709400
266,2021-01-22,227.0800018310547,230.07000732421875,225.8000030517578,225.9499969482422,219.6344451904297,30172700
267,2021-01-25,229.1199951171875,229.77999877929688,224.22000122070312,229.52999877929688,223.11436462402344,33152100
268,2021-01-26,231.86000061035156,234.17999267578125,230.0800018310547,232.3300018310547,225.8361053466797,49169600
269,2021-01-27,238.0,240.44000244140625,230.13999938964844,232.89999389648438,226.39016723632812,69870600
